,date,std_pts,mean_pts
0,2018-10-31,6.320789582985732,102.42857142857143
1,2018-11-30,11.247010184721898,110.73333333333333
2,2018-12-31,9.877546966020164,117.21428571428571
3,2019-01-31,9.618929749395695,114.33333333333333
4,2019-02-28,13.322571414367014,110.9090909090909
5,2019-03-31,10.33348694202264,113.26666666666667
6,2019-04-30,3.8470768123342696,112.6
